Date;Puissance moyenne journaliere de injection RTE;Puissance moyenne journaliere du refoulement RTE;Puissance moyenne journaliere des pertes modelisees;Energie moyenne journaliere des consommations totales;Energie moyenne journaliere des consommations HTA profilees;Puissance moyenne journaliere de la production decentralisee totale;Puissance moyenne journaliere de la production decentralisee profilee;Puissance moyenne journaliere de la production photovoltaique profilee;Temperature moyenne journaliere realisee;Temperature moyenne journaliere normale;Temperature moyenne journaliere realisee lissee;Temperature moyenne journaliere normale lissee;Puissance moyenne journaliere de la production eolienne totale;Puissance moyenne journaliere de la production photovoltaique totale;Puissance moyenne journaliere de la production autre;mois;Puissance moyenne journaliere du soutirage net vers autres GRD;Energie moyenne journaliere des consommations HTA telerelevees a courbe de charge;Energie moyenne journaliere des consommations totales profilees;Puissance moyenne journaliere de la production decentralisee telerelevee a courbe de charge;Puissance moyenne journaliere de la production autre profilee;Categorie client;Puissance moyenne journaliere
2015-06-20;28379846062.5;752889395.833333;1894615307.08333;28697691076.7292;1053469017.54167;3211151168.72917;589516745.083333;569054287.458333;17.9420138888889;19.3215277777778;18.4625;19.6208333333333;903149816.020833;1228939352.70833;1079050827.583333;6;245801451.3750003;9230424548.72917;19467266528.1875;2621634423.64583;2520974.0;Residentiels;11019943237.9375
2015-06-20;28379846062.5;752889395.833333;1894615307.08333;28697691076.7292;1053469017.54167;3211151168.72917;589516745.083333;569054287.458333;17.9420138888889;19.3215277777778;18.4625;19.6208333333333;903149816.020833;1228939352.70833;1079050827.583333;6;245801451.3750003;9230424548.72917;19467266528.1875;2621634423.64583;2520974.0;Professionnels;3474704940.14583
2015-07-13;30964650395.8333;926095312.5;1821252435.45833;31804698690.2708;1188213502.20833;3859709202.16667;557562764.6875;545099709.395833;21.7756944444444;20.9215277777778;22.0833333333333;21.3208333333333;1849828337.6875;1155960494.8125;853919947.3958336;7;272313159.7083337;11033949851.0208;20770748839.2292;3302146437.47917;2142320.0;Professionnels;3716704660.66667
2015-07-21;36152068750.0;350014020.833333;2214323858.39583;35980033794.8542;1852822459.1875;2701753576.83333;548475458.75;536772207.020833;24.4659722222222;21.1878472222222;24.26875;21.6270833333333;821514057.9375;1084514454.0625;795729472.0208333;7;309450652.8125003;13733196142.4792;22246837652.3333;2153278118.0625;2142305.0;Residentiels;11055914166.4583
2015-07-21;36152068750.0;350014020.833333;2214323858.39583;35980033794.8542;1852822459.1875;2701753576.83333;548475458.75;536772207.020833;24.4659722222222;21.1878472222222;24.26875;21.6270833333333;821514057.9375;1084514454.0625;795729472.0208333;7;309450652.8125003;13733196142.4792;22246837652.3333;2153278118.0625;2142305.0;Entreprises;15586018601.6667
2014-06-21;29118257875.0;510022458.333333;1913298313.52083;29203059721.4792;1090766004.0625;2763353208.77083;525972486.395833;499497713.291667;20.0809027777778;19.396875;19.825;19.7020833333333;900393010.1875;970300998.625;892663876.5624998;6;255230590.27083367;9510108451.35417;19692951270.3125;2237380722.25;2610207.0;Residentiels;11192882271.1042
2014-06-23;33458812062.5;633866229.166667;1987983600.85417;33470006738.7708;1507275399.77083;2910786304.75;526053589.479167;501935974.75;20.4072916666667;19.571875;20.6875;19.88125;1179742217.29167;865463561.229167;865579409.9375;6;277741798.625;12502378137.9583;20967628600.6667;2384732715.25;2610207.0;Residentiels;11107133503.5
2014-07-17;34867734500.0;396815000.0;2135323601.35417;34821316843.8958;1732015355.35417;2782482091.10417;469237459.1875;447814985.979167;24.6479166666667;21.075;22.8666666666667;21.4979166666667;816794276.520833;943175395.041667;1022510840.145833;7;296761145.8333333;13531991014.25;21289325829.6667;2313244631.875;1691012.0;Residentiels;10767064185.3958
2014-07-24;34558905250.0;378595333.333333;2111668298.79167;34431816557.8958;1683997909.58333;2658325273.33333;462125565.020833;442150371.645833;23.2340277777778;21.2125;22.68125;21.66875;782809520.5;855597395.041667;1019925306.3749993;7;295150333.375;13242766126.0;21189050431.9167;2196199708.39583;1690629.0;Residentiels;10791954620.3958
2014-08-02;27771283000.0;505936479.166667;1843458776.66667;27964432222.4792;1012486280.83333;2779914631.10417;473649596.375;455175272.875;20.0684027777778;21.1371527777778;20.80625;21.6375;951129991.416667;784729891.666667;1044044593.4583328;8;237370152.7291663;8558460668.20833;19405971554.3958;2306265034.72917;1657001.0;Residentiels;10981452434.625
2014-08-03;25516543541.6667;329568333.333333;1656760231.375;25590473510.5;843028202.229167;2298236526.66667;473757846.0625;455195970.5625;19.5659722222222;21.0875;20.45625;21.6125;387992436.770833;857668423.791667;1052554236.0416667;8;237977993.041667;7383386245.04167;18207087265.5625;1824478680.58333;1657001.0;PME / PMI;3298644526.375
2014-08-12;28982836854.1667;751447791.666667;1703335298.58333;29615979930.1458;1514823612.27083;3344814874.58333;450605069.125;431502430.541667;18.2159722222222;20.653125;19.4354166666667;21.2208333333333;1525307095.25;799569331.125;1019922767.4999994;8;256888708.2708333;9933225680.54167;19682754249.5833;2894209805.5625;1656641.0;Residentiels;10228875555.5625
2014-08-19;30319834666.6667;486845416.666667;1795797730.08333;30532743780.1875;1541686233.58333;2776351086.58333;435304919.854167;416394707.020833;16.5798611111111;20.128125;17.3416666666667;20.71875;1011376477.79167;779948400.395833;985007367.0416664;8;280798826.3749997;10625647377.8958;19907096402.375;2341046166.5625;1655627.0;Residentiels;10342294160.6458
2014-08-23;27584397625.0;645683437.5;1827601924.89583;27816321106.8958;1000723923.45833;2963668976.1875;436015851.208333;417139654.5625;16.48125;19.753125;16.7729166666667;20.3520833333333;1243718144.3125;798087437.9375;921853781.875;8;258460131.9374997;8370020144.91667;19446300961.875;2527653125.02083;1655491.0;Professionnels;3581469436.04167
2014-08-30;28541842395.8333;494158645.833333;1908506025.72917;28706434341.7917;1010977572.3125;2829084686.97917;420919923.083333;402401829.833333;18.4576388888889;18.9815972222222;19.0583333333333;19.63125;1149399815.08333;762598204.458333;917085395.4583337;8;261828069.41666698;8997023292.72917;19709411049.2083;2408164763.85417;1654770.0;Residentiels;11298794260.1875
2014-09-03;33669009083.3333;661279604.166667;2042025350.89583;33841863224.9583;1634709311.41667;3170671096.625;432852992.5;417694051.875;18.628125;18.528125;18.89375;19.1708333333333;1460560688.39583;882697380.520833;827418357.9791667;9;294512000.0208333;12891541020.2917;20950322204.625;2737818104.22917;1531955.0;PME / PMI;4484548297.77083
2014-09-19;34605850458.3333;356172416.666667;2114880895.6875;33975382955.6875;1625859265.3125;2146601518.02083;384080219.4375;373430912.1875;20.3142361111111;16.515625;20.5875;17.1416666666667;707314393.1875;664687327.458333;774597648.5624996;9;306015708.291667;12784495410.1042;21190887545.4792;1762521298.5625;1623815.0;Residentiels;11003500059.7083
2014-09-25;35113146083.3333;376136354.166667;2152541842.35417;34447768697.2292;1705019929.02083;2195943504.85417;358229720.145833;347806474.458333;14.3135416666667;15.7319444444444;15.4;16.34375;704097293.041667;715333049.833333;776502869.145833;9;332642694.375;12801737432.7917;21646031264.5625;1837713784.75;1624068.0;Residentiels;11278781183.0833
2014-09-25;35113146083.3333;376136354.166667;2152541842.35417;34447768697.2292;1705019929.02083;2195943504.85417;358229720.145833;347806474.458333;14.3135416666667;15.7319444444444;15.4;16.34375;704097293.041667;715333049.833333;776502869.145833;9;332642694.375;12801737432.7917;21646031264.5625;1837713784.75;1624068.0;Entreprises;14506757361.81253
2014-09-25;35113146083.3333;376136354.166667;2152541842.35417;34447768697.2292;1705019929.02083;2195943504.85417;358229720.145833;347806474.458333;14.3135416666667;15.7319444444444;15.4;16.34375;704097293.041667;715333049.833333;776502869.145833;9;332642694.375;12801737432.7917;21646031264.5625;1837713784.75;1624068.0;PME / PMI;4502408054.375
2014-10-03;34482349375.0;163433979.166667;2103670541.5625;33586566372.9375;1520508584.52083;1689344289.5;333846386.729167;321698535.541667;17.2034722222222;14.7065972222222;17.8083333333333;15.2729166666667;237034356.270833;702647946.270833;749661415.479167;10;318022770.895833;12498070971.5625;21088495401.4375;1355497902.77083;2001856.0;Entreprises;14018579556.08333
2014-10-29;39765532583.3333;143661479.166667;2527750184.22917;38445589094.4167;1635746541.83333;1744565368.89583;225131306.375;209204503.4375;12.721875;11.1364583333333;13.0104166666667;11.63125;413156774.625;510985036.875;820420498.604166;10;393097194.479167;12757800562.7917;25687788531.6458;1519434062.47917;2002889.0;Residentiels;14622746678.9167
2014-10-31;36616091041.6667;539740250.0;2266131113.85417;36612077130.2292;1587417878.02083;3146428654.02083;225367022.020833;209427232.729167;14.7677083333333;10.846875;14.3375;11.3375;1593500768.5;529405500.979167;1023514294.3125004;10;344571201.458333;12042389402.3125;24569687728.1458;2921061631.97917;2002889.0;Entreprises;13629807280.33333
2014-11-04;40811938416.6667;452122062.5;2626530786.52083;40650948253.0208;1973143951.875;3310235560.47917;187819511.833333;170207544.0;10.6125;10.2729166666667;12.5020833333333;10.7333333333333;1148018734.75;247554976.229167;1914651619.7500036;11;392572875.0208337;12931190177.3333;27719758075.6875;3122416048.58333;2649379.0;Entreprises;14904334129.2083
2014-11-18;46443180958.3333;194450708.333333;3126596449.47917;45628704035.2083;2012468042.85417;2966550526.375;149076443.041667;129469568.708333;8.87708333333333;8.225;9.44166666666667;8.65416666666667;428562794.895833;323134294.0;2214836734.187504;11;459980291.6666663;13295620770.0833;32333083265.1875;2817474083.375;2770443.0;PME / PMI;5716001621.89583
2014-11-20;46810220250.0;520321770.833333;3157899354.27083;46520538022.0208;1949450929.58333;3850790327.58333;149060410.916667;129451221.729167;8.87395833333333;7.92395833333333;9.05625;8.36458333333333;1268997567.79167;335249247.4375;2246537071.29167;11;462251430.5833333;13397494253.8542;33123043768.0833;3701729916.625;2771017.0;Residentiels;19628681757.3542
2014-11-24;42160052708.3333;488682708.333333;2746071962.35417;42458501721.9792;1921779980.1875;3939171080.125;138368573.270833;118287581.354167;11.778125;7.39895833333333;11.7395833333333;7.80625;1530974764.3125;199080889.354167;2209109592.2499967;11;405967395.833333;12483886201.0417;29974615520.8542;3800802506.95833;2771047.0;Entreprises;14405666181.2292
2014-11-24;42160052708.3333;488682708.333333;2746071962.35417;42458501721.9792;1921779980.1875;3939171080.125;138368573.270833;118287581.354167;11.778125;7.39895833333333;11.7395833333333;7.80625;1530974764.3125;199080889.354167;2209109592.2499967;11;405967395.833333;12483886201.0417;29974615520.8542;3800802506.95833;2771047.0;Professionnels;5112604434.0
2014-11-27;43792456500.0;544134520.833333;2881786892.45833;43794448038.7917;1945922759.04167;3855430125.89583;138898216.166667;118866905.770833;10.5958333333333;7.01145833333333;11.0770833333333;7.40416666666667;1379730948.9375;231371748.416667;2244317209.2291636;11;427517173.7500003;13148604999.75;30645843039.125;3716531909.72917;2774418.0;Residentiels;17449700920.2083
2014-11-27;43792456500.0;544134520.833333;2881786892.45833;43794448038.7917;1945922759.04167;3855430125.89583;138898216.166667;118866905.770833;10.5958333333333;7.01145833333333;11.0770833333333;7.40416666666667;1379730948.9375;231371748.416667;2244317209.2291636;11;427517173.7500003;13148604999.75;30645843039.125;3716531909.72917;2774418.0;Entreprises;15094527758.79167
2014-11-27;43792456500.0;544134520.833333;2881786892.45833;43794448038.7917;1945922759.04167;3855430125.89583;138898216.166667;118866905.770833;10.5958333333333;7.01145833333333;11.0770833333333;7.40416666666667;1379730948.9375;231371748.416667;2244317209.2291636;11;427517173.7500003;13148604999.75;30645843039.125;3716531909.72917;2774418.0;PME / PMI;5753200916.41667
2014-12-12;50214474604.1667;2839059625.0;3487897174.14583;51506194735.3958;2087872821.70833;8097315124.8125;128946610.875;102765243.6875;8.29895833333333;5.42604166666667;7.47291666666667;5.75208333333333;5405573112.47917;228451133.729167;2463295096.1458364;12;478638194.4166663;13099173867.2083;38407020868.125;7968368513.875;3448819.0;PME / PMI;6195312446.52083
2014-12-14;46589016666.6667;281222083.333333;3573414167.83333;45765189999.3958;1304512960.47917;3536917403.25;128947111.541667;102765219.5625;5.67291666666667;5.31145833333333;6.67916666666667;5.58125;933331733.520833;155972347.5;2447616932.645837;12;506107819.4999997;8879841064.79167;36885348934.625;3407970291.70833;3448819.0;PME / PMI;4428065351.91667
2014-12-14;46589016666.6667;281222083.333333;3573414167.83333;45765189999.3958;1304512960.47917;3536917403.25;128947111.541667;102765219.5625;5.67291666666667;5.31145833333333;6.67916666666667;5.58125;933331733.520833;155972347.5;2447616932.645837;12;506107819.4999997;8879841064.79167;36885348934.625;3407970291.70833;3448819.0;Professionnels;5124031387.9375
2015-01-18;49519501937.5;519239250.0;3869304302.0;49049247754.2292;1335146786.02083;4469113834.10417;159701410.479167;132130321.25;2.87395833333333;4.9375;4.91666666666667;5.06666666666667;1674583106.89583;295799604.083333;2498734661.749996;1;550824465.2916663;8995912264.27083;40053335489.9792;4309412423.64583;4415546.0;PME / PMI;4781556873.41667
2015-01-18;49519501937.5;519239250.0;3869304302.0;49049247754.2292;1335146786.02083;4469113834.10417;159701410.479167;132130321.25;2.87395833333333;4.9375;4.91666666666667;5.06666666666667;1674583106.89583;295799604.083333;2498734661.749996;1;550824465.2916663;8995912264.27083;40053335489.9792;4309412423.64583;4415546.0;Professionnels;5709311011.45833
2015-01-21;60597607625.0;206338791.666667;4601186930.83333;58899898334.0;2333466600.0;3733364202.3125;178864299.5;150799672.270833;2.259375;5.05208333333333;3.0375;5.18541666666667;981649914.104167;260374946.625;2491332012.000004;1;623547770.854167;13810940791.3542;45088957542.5833;3554499902.79167;4415519.0;Entreprises;16144407391.3542
2015-01-26;57350487875.0;687513250.0;4235815743.29167;56905902137.8125;2291080906.79167;5081199464.52083;201423214.479167;172835146.770833;5.14895833333333;5.27708333333333;4.03333333333333;5.41875;2374621560.83333;264162342.375;2442412701.1875;1;602456208.3125;13104473513.25;43801428624.6042;4879776249.95833;4415591.0;Entreprises;15395554420.04167
2015-02-01;50926771312.5;1790470770.83333;4014326988.22917;51684254253.3125;1468487742.52083;7126589644.33333;194741436.0;167065526.4375;3.18020833333333;5.58958333333333;3.85;5.73333333333333;4256440356.625;374957340.25;2495199668.27083;2;564308944.395833;9051317318.70833;42632936934.5;6931848208.35417;4245894.0;Residentiels;30257941256.25
2015-02-01;50926771312.5;1790470770.83333;4014326988.22917;51684254253.3125;1468487742.52083;7126589644.33333;194741436.0;167065526.4375;3.18020833333333;5.58958333333333;3.85;5.73333333333333;4256440356.625;374957340.25;2495199668.27083;2;564308944.395833;9051317318.70833;42632936934.5;6931848208.35417;4245894.0;Entreprises;10519805061.22916
2015-02-10;58882133520.8333;369717875.0;4399793549.41667;57738447421.2292;2268921296.25;4240944019.20833;242397873.416667;213173590.958333;3.46875;6.07395833333333;3.16666666666667;6.2375;1231425498.66667;570331016.75;2439191335.9166694;2;615118694.3749998;13520626514.125;44217820907.1458;3998546145.8125;4245472.0;PME / PMI;6735952592.54167
2015-02-18;55257027354.1667;259110458.333333;4003184647.16667;54163120910.7292;2165114608.20833;3758878120.35417;280886043.979167;251195684.229167;4.10833333333333;6.55208333333333;5.16666666666667;6.72708333333333;692845371.104167;519020631.291667;2547014846.7083306;2;590489458.2708337;13290595222.3125;40872525688.3958;3477992076.375;4359752.0;Entreprises;15455709830.52083
2015-02-18;55257027354.1667;259110458.333333;4003184647.16667;54163120910.7292;2165114608.20833;3758878120.35417;280886043.979167;251195684.229167;4.10833333333333;6.55208333333333;5.16666666666667;6.72708333333333;692845371.104167;519020631.291667;2547014846.7083306;2;590489458.2708337;13290595222.3125;40872525688.3958;3477992076.375;4359752.0;Professionnels;6781632301.5
2015-02-25;52849464708.3333;603873541.666667;3748832534.35417;52881940248.1875;2157434806.89583;4957051164.58333;307739484.020833;277675169.208333;6.76041666666667;6.95208333333333;6.31875;7.17291666666667;1866947710.66667;502620512.583333;2587480514.020837;2;571869548.5208333;13150226965.2917;39731713282.7708;4649311680.58333;4359806.0;Residentiels;24803916306.6667
2015-02-27;50838672104.1667;1319763208.33333;3549686076.79167;51417553410.6875;1986814568.47917;5978978383.27083;307782140.25;277751591.041667;6.03020833333333;7.11354166666667;6.76666666666667;7.3125;2843249444.0;564709666.5;2571022223.7708335;2;530647791.708333;12970205090.6875;38447348320.0;5671196243.04167;4364709.0;Professionnels;6454131234.72917
2015-03-12;43775397791.6667;988187062.5;2873273496.97917;44852528719.7917;1858260627.5;5383807202.875;352010480.6875;317749879.1875;9.1375;8.07604166666667;9.725;8.29583333333333;2130363431.58333;723782136.8125;2529659897.687496;3;445215715.208333;13161715708.3125;31690813011.4792;5031796722.22917;3465402.0;Entreprises;15019976335.8125
2015-03-14;42828116333.3333;868713729.166667;3202885200.52083;43757511662.5;1257254248.22917;5448368078.25;352114800.375;317776932.458333;6.43020833333333;8.26145833333333;7.94166666666667;8.47291666666667;2370437532.25;556651133.5625;2521280563.854166;3;447373819.458333;9610750715.29167;34146760947.25;5096253277.77083;3465402.0;Entreprises;10868004963.52084
2015-03-24;47685886166.6667;328577666.666667;3239072167.4375;47533520100.5625;1995703619.60417;3882093622.08333;398638344.354167;363959304.229167;7.7125;9.21354166666667;8.16458333333333;9.43125;840405519.291667;541688683.833333;2499994187.8124995;3;466809854.1458337;13252767291.6875;34280752808.8958;3483455277.77083;3465031.0;Residentiels;20589508749.2083
2015-03-24;47685886166.6667;328577666.666667;3239072167.4375;47533520100.5625;1995703619.60417;3882093622.08333;398638344.354167;363959304.229167;7.7125;9.21354166666667;8.16458333333333;9.43125;840405519.291667;541688683.833333;2499994187.8124995;3;466809854.1458337;13252767291.6875;34280752808.8958;3483455277.77083;3465031.0;Entreprises;15248470911.29167
2015-03-26;48844525437.5;1194627625.0;3344410702.27083;50088130586.6875;2059836889.6875;6267755795.95833;399768837.5625;365090106.875;6.92604166666667;9.42604166666667;7.4;9.65;3032069572.1875;730808284.479167;2504870056.375001;3;485112319.5208333;13413596722.25;36674533864.4583;5867986958.41667;3465013.0;Residentiels;22576376936.0417
2015-04-06;38928265750.0;906176916.666667;2833902142.02083;38895546034.4167;1676493807.625;4104200183.375;475245377.875;442411979.958333;8.07013888888889;10.709375;8.89375;10.9208333333333;1764618802.3125;1026302769.20833;1313266729.6249998;4;396840840.2916663;8621705215.29167;30273840819.1667;3628954805.58333;2622188.0;PME / PMI;3916379564.75
2015-04-16;34898645645.8333;681536833.333333;2134001344.5625;34972381100.9167;1603007945.10417;3194658605.1875;499155320.479167;465425438.958333;15.9381944444444;11.996875;16.2958333333333;12.2041666666667;1211956683.54167;736774744.291667;1245914486.3541675;4;305384972.3333333;12577665243.0833;22394715857.7917;2695503284.75;2621783.0;PME / PMI;4605575890.39583
2015-04-30;37678820937.5;753691250.0;2350933444.91667;37951958931.625;1633045728.6875;3710237189.04167;521931744.541667;489014542.729167;11.4253472222222;13.834375;11.8708333333333;14.04375;1396620687.22917;981746266.6875;1331868148.7083337;4;332474499.9166663;12242312527.8333;25709646403.8542;3188305444.41667;2505890.0;Professionnels;4481929748.79167
2015-05-03;28788179208.3333;1804185937.5;1930108633.16667;30016874041.5833;862144428.104167;5210833327.66667;495574598.4375;467470763.5;16.1065972222222;14.209375;14.3958333333333;14.4291666666667;3051507786.35417;819021926.208333;1340300668.7500005;5;247843923.5625003;7675213965.27083;22341660076.3542;4715258729.22917;3013110.0;Entreprises;8537358393.374997
2015-05-08;29683123937.5;778684979.166667;2005393035.54167;30156927963.5417;1465043118.4375;3513792790.75;516103214.354167;487347332.104167;14.74375;14.821875;14.81875;15.0520833333333;1236957663.6875;912635560.541667;1364193788.979166;5;255910749.97916633;8877646812.52083;21279281151.0208;2997689576.41667;3009864.0;Residentiels;13576033832.625
2015-06-04;34653248854.1667;508407875.0;2115933563.39583;34734176517.8958;1687759780.77083;2993282143.75;574874303.416667;551795008.416667;20.9746527777778;17.809375;19.53125;18.0708333333333;784285763.895833;1198991353.8125;1009991280.8125;6;288013041.729167;13289154659.75;21445021858.125;2418407840.22917;2364143.0;PME / PMI;4768233559.79167
2015-06-13;28527623520.8333;595109520.833333;1907232155.16667;28852466047.1875;1072448069.625;3068247702.375;580789834.270833;559653887.020833;18.8322916666667;18.659375;19.6729166666667;18.9604166666667;1022190873.14583;1012472325.3125;1033579802.1666664;6;241063499.9791667;9310794680.5;19541671366.625;2487457868.02083;2361337.0;PME / PMI;3884422459.4375
2015-07-01;36141574937.5;890363541.666667;2214683906.22917;36478966160.9167;1959599161.33333;3743418303.29167;573309768.645833;557033860.145833;26.8409722222222;20.196875;25.4104166666667;20.55;1758168410.16667;1178423495.64583;806827739.8958333;7;300979631.9583337;14060088494.5833;22418877666.4167;3170108534.75;2142700.0;Residentiels;11035802591.375
2015-07-05;28418616062.5;750384541.666667;1884436701.72917;28716081241.125;1027094015.20833;3185215692.75;572543380.208333;556332183.0;23.2777777777778;20.484375;25.0520833333333;20.8395833333333;1219238365.77083;1139163801.08333;826814861.0624998;7;252929270.89583367;8798104093.10417;19917977148.0208;2612672312.45833;2142411.0;Residentiels;11951928008.7708
2015-07-19;27529895729.1667;967878375.0;1811829618.1875;28006354574.9167;981325727.833333;3505756047.33333;558487040.4375;546015248.395833;22.3486111111111;21.1625;23.475;21.5666666666667;1638276077.58333;1056983724.6875;810498900.5416669;7;249589208.3125;8507631175.39583;19498723399.5208;2947269006.9375;2142315.0;Residentiels;11608343823.5833
2015-07-19;27529895729.1667;967878375.0;1811829618.1875;28006354574.9167;981325727.833333;3505756047.33333;558487040.4375;546015248.395833;22.3486111111111;21.1625;23.475;21.5666666666667;1638276077.58333;1056983724.6875;810498900.5416669;7;249589208.3125;8507631175.39583;19498723399.5208;2947269006.9375;2142315.0;PME / PMI;3759153687.39583
2015-07-29;32873447812.5;707632145.833333;1960826209.3125;33342882841.9375;1686536664.10417;3429966190.22917;542030967.9375;530546782.625;17.7083333333333;21.2;18.9229166666667;21.6958333333333;1654517366.95833;938527201.791667;836919981.458333;7;292072805.5625;12178466808.9375;21164416033.0208;2887935222.22917;2142591.0;Entreprises;13865003473.04167
2015-08-16;24586350145.8333;512332750.0;1575613794.83333;24811376688.6875;856755643.604167;2547624018.27083;513847518.270833;501496768.541667;17.1204861111111;20.3659722222222;19.1125;20.9604166666667;617324782.270833;1065936266.16667;864365341.5208336;8;234650930.458333;7008907290.83333;17802469397.7708;2033776500.0;1844214.0;Entreprises;7865662934.437497
2015-08-27;33331079145.8333;838728208.333333;1998704233.22917;33498917106.6042;1622146698.97917;3295589950.95833;477483930.1875;465497212.958333;19.1982638888889;19.340625;19.73125;19.95625;1523267796.85417;939541900.291667;832777522.7916663;8;290319548.729167;12460773826.5625;21038143280.0208;2818106020.70833;1834668.0;Residentiels;10845546944.8125
2015-08-27;33331079145.8333;838728208.333333;1998704233.22917;33498917106.6042;1622146698.97917;3295589950.95833;477483930.1875;465497212.958333;19.1982638888889;19.340625;19.73125;19.95625;1523267796.85417;939541900.291667;832777522.7916663;8;290319548.729167;12460773826.5625;21038143280.0208;2818106020.70833;1834668.0;PME / PMI;4636691524.79167
2015-09-02;33552932104.1667;309411729.166667;2012769509.375;33267846894.0208;1483321466.9375;2331145097.875;475783715.895833;462688468.708333;16.7864583333333;18.6527777777778;19.525;19.2875;562153013.6875;950955110.895833;818028092.9583334;9;294049069.4583337;12706670429.9167;20561176464.0833;1855361381.9375;3034890.0;Residentiels;10749276604.8333
2015-09-02;33552932104.1667;309411729.166667;2012769509.375;33267846894.0208;1483321466.9375;2331145097.875;475783715.895833;462688468.708333;16.7864583333333;18.6527777777778;19.525;19.2875;562153013.6875;950955110.895833;818028092.9583334;9;294049069.4583337;12706670429.9167;20561176464.0833;1855361381.9375;3034890.0;Entreprises;14189991896.8542
2015-09-21;33768732166.6667;438778270.833333;2030910406.77083;33724837783.2083;1459866698.97917;2734298224.79167;397290676.1875;385160042.791667;14.3684027777778;16.278125;15.3729166666667;16.8708333333333;917070888.25;935275683.770833;881957029.2708336;9;308503930.6458337;12023155607.0;21701682176.2083;2337007548.66667;3035999.0;Residentiels;11801493406.5833
2015-09-24;35343717979.1667;717786437.5;2148355898.29167;35572617281.0;1662948474.70833;3416957109.89583;398668665.458333;386536494.770833;13.9579861111111;15.853125;14.45625;16.4666666666667;1630710254.35417;879019475.916667;907233339.7291676;9;321915472.166667;12807941254.6667;22764676026.3333;3018288444.45833;3036416.0;Residentiels;12050268130.0
2015-10-06;35301962479.1667;1616879416.66667;2146534238.0625;36092657104.2083;1636528191.1875;4851272175.625;329573613.041667;319808697.020833;17.0184027777778;14.3065972222222;15.75625;14.8708333333333;3433068298.95833;599085310.291667;819118274.3333336;10;297163895.854167;12864525180.5417;23228131923.7083;4521698562.52083;196941.0;Residentiels;12370635067.1042
2015-10-11;30390765666.6667;718180541.666667;2048643347.25;30488433828.3542;792230273.354167;3156794064.39583;328566849.145833;318793046.479167;12.6392361111111;13.640625;13.3270833333333;14.18125;1654810880.375;717534865.520833;784448087.8541664;10;292302013.8541667;7931352618.0;22557081210.2708;2828227215.29167;196353.0;Residentiels;15084326884.9167
2015-10-11;30390765666.6667;718180541.666667;2048643347.25;30488433828.3542;792230273.354167;3156794064.39583;328566849.145833;318793046.479167;12.6392361111111;13.640625;13.3270833333333;14.18125;1654810880.375;717534865.520833;784448087.8541664;10;292302013.8541667;7931352618.0;22557081210.2708;2828227215.29167;196353.0;PME / PMI;3099329453.33333
2015-10-28;40690498958.3333;489275520.833333;2585313529.95833;39776396997.7083;1630955721.58333;2541165666.60417;238899013.8125;224764778.270833;12.2479166666667;11.2739583333333;12.8166666666667;11.78125;1305260741.20833;411558030.145833;824343988.9583327;10;380678576.3125003;12823494444.4583;26952902553.3125;2302266652.72917;625276.0;PME / PMI;4901800675.60417
2013-10-06;28250446583.3333;386889083.333333;1843468028.125;27650343832.875;914387756.208333;1912080889.8125;270119103.770833;258484908.6875;15.2239583333333;14.3065972222222;16.7104166666667;14.8708333333333;594959575.041667;451847402.354167;865272517.249999;10;281826528.7499997;7729940803.125;19920403029.75;1641961786.04167;608412.0;Entreprises;8644328559.333332
2013-10-10;36926679395.8333;1193425770.83333;2250178409.70833;37121425672.3333;1901077237.52083;3973862892.10417;249202871.895833;236509907.395833;11.4371527777778;13.7690972222222;13.9041666666667;14.3208333333333;2781624902.47917;384915272.645833;807321702.208333;10;335512435.0;12863954212.0833;24257471460.25;3724660020.20833;608874.0;Entreprises;14765031449.60413
2013-10-12;36620003208.3333;254645312.5;2565766817.72917;35381478844.5833;1147430701.29167;1950134012.60417;249267441.770833;236647153.208333;8.89618055555556;13.503125;10.9416666666667;14.0520833333333;661776758.104167;405858340.666667;882497020.1458337;10;368246246.041667;9186144622.70833;26195334221.875;1700866570.83333;608873.0;PME / PMI;3780581863.72917
2013-10-16;40183852208.3333;721002437.5;2509276123.02083;39663043823.0417;1953862086.9375;3093389491.58333;225767175.958333;211809762.625;14.2413194444444;12.965625;13.4791666666667;13.49375;1810915277.04167;372936508.854167;909537385.3333334;10;383919316.2500003;13082841085.625;26580202737.4167;2867622315.625;608953.0;Residentiels;14684117174.7708
2013-10-18;38415721333.3333;486356562.5;2361955312.625;37790475551.75;1862704754.45833;2590210394.97917;226252959.770833;212308907.958333;13.3291666666667;12.7065972222222;13.9020833333333;13.2145833333333;1300983977.1875;389008099.0;900216306.4375;10;367144301.458333;12480752189.5833;25309723362.1667;2363957435.20833;607987.0;Entreprises;14343456944.04163
2013-10-18;38415721333.3333;486356562.5;2361955312.625;37790475551.75;1862704754.45833;2590210394.97917;226252959.770833;212308907.958333;13.3291666666667;12.7065972222222;13.9020833333333;13.2145833333333;1300983977.1875;389008099.0;900216306.4375;10;367144301.458333;12480752189.5833;25309723362.1667;2363957435.20833;607987.0;PME / PMI;4768669102.77083
